"Result:CPU vUSN(2026-03-06 094524)_20260306_104633.csv"
"Save Time:2026-03-06 10:46:33"
"User Name:fraser.msusa"


"NE Type Name:vUSN"

"NE Names:CLOUDUSN;LMB_vUSN01"

"Function Subset Name:CPU performance measurement"

"Total 2,709 records"

"Start Time","Period (min)","NE Name","VM","CPU average usage (%)","CPU max usage (%)","CPU usage (%)"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","11","13","13"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","11","13","12"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","11","12","12"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","30","33","33"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","28","31","31"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","31","34","34"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","31","34","34"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","29","32","32"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","30","33","33"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","12"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","36","38","38"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","35","38","37"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","34","37","37"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","19","21","21"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","20","21","21"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","17","15"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","17","20","18"
"2026-03-02 06:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","51","53","53"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","52","53","53"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","44"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","30","31","31"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","14","14"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","12"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","11","12","12"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","33","34","34"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","31","32","32"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","34","35","35"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","34","35","35"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","32","34","34"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","33","35","35"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","11"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","38","40","40"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","37","39","38"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","36","38","38"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","20","21","20"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","20","22","21"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","17","15"
"2026-03-02 07:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","20","19"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","53","54","54"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","45"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","30","31","31"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","14","13"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","13"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","12","12"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","34","35","35"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","32","33","32"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","34","36","36"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","34","36","35"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","33","34","34"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","34","36","35"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","12"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","39","41","41"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","38","39","39"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","38","38"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","20","21","21"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","21","22","22"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","17","15"
"2026-03-02 08:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","22","19"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","53","55","54"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","45"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","13","13"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","13"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","12","12"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","34","36","35"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","32","34","33"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","35","38","36"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","35","37","36"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","33","36","34"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","35","37","36"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","12"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","41","40"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","40","39"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","39","38"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","20","21","21"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","21","22","21"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","17","16"
"2026-03-02 09:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","21","19"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","54","55","54"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","44"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","13","13"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","12"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","13","12"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","34","36","35"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","32","33","33"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","35","37","36"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","35","37","36"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","33","35","35"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","35","36","35"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","11"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","41","40"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","40","39"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","39","38"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","21","22","21"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","21","22","21"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","17","15"
"2026-03-02 10:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","21","19"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","41","41"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","13","13"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","13"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","12","12"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","34","36","35"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","32","33","33"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","35","37","36"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","35","36","36"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","33","35","35"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","35","36","36"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","12"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","54","55","54"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","40","40"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","39","39"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","20","21","21"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","21","22","22"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","17","16"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","20","20"
"2026-03-02 11:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","44"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","54","55","55"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","44"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","13","13"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","13"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","13","12"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","37","39","38"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","35","37","36"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","38","40","39"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","38","40","39"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","36","38","37"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","38","40","39"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","11"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","42","40"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","41","39"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","39","38"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","21","22","21"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","21","23","22"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","14","17","15"
"2026-03-02 12:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","22","19"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","54","56","55"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","46","45"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","13","13"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","13"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","13","12"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","37","39","38"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","35","37","36"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","39","40","39"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","38","40","39"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","36","38","37"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","38","40","39"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","11"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","41","41"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","41","40"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","39","38"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","21","22","22"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","22","23","22"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","16","15"
"2026-03-02 13:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","23","20"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","46","45"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","14","13"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","14","12"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","13","12"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","36","39","35"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","34","36","33"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","37","40","36"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","37","40","35"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","35","38","34"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","37","39","35"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","11"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","41","40"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","40","39"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","39","38"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","21","22","21"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","22","23","22"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","15","17","15"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","23","19"
"2026-03-02 14:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","55","56","55"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","54","55","55"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","44"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","13","13"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","13","13"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","13","12"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","34","35","35"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","32","33","33"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","35","36","36"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","35","36","36"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","33","34","34"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","35","36","36"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","11"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","39","41","41"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","40","39"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","38","38"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","21","22","21"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","21","23","22"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","14","16","15"
"2026-03-02 15:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","23","19"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0064","54","55","54"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","45","44"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","12","13","13"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","14","13"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_1","18","21","20"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","34","36","36"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","32","34","33"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","35","37","37"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","35","37","37"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","33","35","35"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","35","37","36"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","12"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","41","41"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","40","39"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0077","37","39","39"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0072","21","22","21"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_P_0073","21","22","22"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=LLG_USN01_OMU_0","14","17","15"
"2026-03-02 16:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","13","12"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0065","44","46","46"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=IPU_A_0074","31","32","31"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0070","13","14","13"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0071","12","14","13"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SDU_A_0082","12","13","12"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0066","35","37","37"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0067","33","35","34"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0078","36","38","38"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0079","36","38","37"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0080","34","36","36"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_B_0081","36","37","37"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0075","11","12","12"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_J_0076","11","12","12"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0068","40","42","41"
"2026-03-02 17:00:00","60","CLOUDUSN","nodeName=VNFP, VM Name=SPU_O_0069","39","41","40"
